unit_id,building_id,status,usage_code,usage_label
3299,1067,not-used,NULL,غير محدد
3300,1067,complete,1,سكني
3301,2300,not-used,NULL,غير محدد
3302,2300,complete,1,سكني
3303,2300,complete,1,سكني
3304,2195,complete,7,مدني
3305,2195,not-used,NULL,غير محدد
3306,2297,complete,1,سكني
3307,2297,complete,1,سكني
3308,2297,not-used,NULL,غير محدد
3309,2219,not-used,NULL,غير محدد
3311,827,complete,3,تجاري
3312,827,complete,3,تجاري
3313,751,not-used,NULL,غير محدد
3314,751,complete,6,استخدامات اخرى
3315,751,not-used,NULL,غير محدد
3316,598,not-used,NULL,غير محدد
3317,598,not-used,NULL,غير محدد
3318,598,complete,1,سكني
3319,598,not-used,NULL,غير محدد
3320,1389,not-used,NULL,غير محدد
3321,1389,not-used,NULL,غير محدد
3322,2236,not-used,NULL,غير محدد
3323,2194,not-used,NULL,غير محدد
3324,2194,not-used,NULL,غير محدد
3325,2194,not-used,NULL,غير محدد
3326,2306,not-used,NULL,غير محدد
3327,2306,not-used,NULL,غير محدد
3328,739,not-used,NULL,غير محدد
3329,597,complete,1,سكني
3330,597,complete,1,سكني
3331,597,not-used,NULL,غير محدد
3332,597,not-used,NULL,غير محدد
3333,597,not-used,NULL,غير محدد
3334,597,complete,1,سكني
3335,585,not-used,NULL,غير محدد
3336,585,complete,1,سكني
3337,585,complete,1,سكني
3339,2150,not-used,NULL,غير محدد
3342,2041,complete,6,استخدامات اخرى
3343,685,complete,1,سكني
3344,685,not-used,NULL,غير محدد
3345,2260,not-used,NULL,غير محدد
3346,2260,not-used,NULL,غير محدد
3347,2149,complete,1,سكني
3348,2149,complete,1,سكني
3349,2149,complete,1,سكني
3350,2149,complete,1,سكني
3352,2039,complete,1,سكني
3353,2039,not-used,NULL,غير محدد
3354,2039,not-used,NULL,غير محدد
3355,574,complete,1,سكني
3356,574,not-used,NULL,غير محدد
3357,574,complete,1,سكني
3358,602,complete,1,سكني
3359,602,not-used,NULL,غير محدد
3360,602,not-used,NULL,غير محدد
3364,627,not-used,NULL,غير محدد
3365,627,not-used,NULL,غير محدد
3366,627,not-used,NULL,غير محدد
3367,1530,complete,1,سكني
3368,1532,not-used,NULL,غير محدد
3369,1532,complete,1,سكني
3370,2202,not-used,NULL,غير محدد
3371,2202,not-used,NULL,غير محدد
3372,2026,not-used,NULL,غير محدد
3373,2026,complete,1,سكني
3374,2026,complete,1,سكني
3375,2025,complete,1,سكني
3376,2025,not-used,NULL,غير محدد
3377,2025,not-used,NULL,غير محدد
3378,2025,not-used,NULL,غير محدد
3379,2025,not-used,NULL,غير محدد
3380,439,not-used,NULL,غير محدد
3381,439,complete,1,سكني
3382,2030,complete,1,سكني
3383,2030,not-used,NULL,غير محدد
3384,2030,not-used,NULL,غير محدد
3385,2322,not-used,NULL,غير محدد
3386,2322,complete,1,سكني
3387,2322,complete,1,سكني
3388,2323,complete,1,سكني
3389,2323,complete,1,سكني
3390,845,not-used,NULL,غير محدد
3391,845,not-used,NULL,غير محدد
3392,2238,not-used,NULL,غير محدد
3393,2238,not-used,NULL,غير محدد
3394,2311,complete,1,سكني
3395,2311,not-used,NULL,غير محدد
3396,2196,not-used,NULL,غير محدد
3397,2196,not-used,NULL,غير محدد
3398,2235,complete,1,سكني
3399,2235,complete,1,سكني
3400,2311,not-used,NULL,غير محدد
3401,2310,not-used,NULL,غير محدد
3402,2310,not-used,NULL,غير محدد
3403,2211,not-used,NULL,غير محدد
3404,2211,complete,1,سكني
3405,2335,not-used,NULL,غير محدد
3406,2335,not-used,NULL,غير محدد
3407,2324,not-used,NULL,غير محدد
3408,2324,not-used,NULL,غير محدد
3409,2324,complete,1,سكني
3410,2326,not-used,NULL,غير محدد
3411,2326,complete,3,تجاري
3412,2326,not-used,NULL,غير محدد
3413,2326,not-used,NULL,غير محدد
3417,1390,complete,1,سكني
3418,1390,not-used,NULL,غير محدد
3419,1390,not-used,NULL,غير محدد
3420,2326,not-used,NULL,غير محدد
3421,2326,not-used,NULL,غير محدد
3422,2326,not-used,NULL,غير محدد
3423,2326,not-used,NULL,غير محدد
3424,2326,not-used,NULL,غير محدد
3425,776,complete,1,سكني
3426,2325,not-used,NULL,غير محدد
3427,2325,not-used,NULL,غير محدد
3428,2313,not-used,NULL,غير محدد
3429,2313,not-used,NULL,غير محدد
3430,2313,not-used,NULL,غير محدد
3431,2292,not-used,NULL,غير محدد
3432,2292,not-used,NULL,غير محدد
3433,562,complete,1,سكني
3434,562,complete,6,استخدامات اخرى
3435,562,complete,1,سكني
3436,562,complete,1,سكني
3438,2360,not-used,NULL,غير محدد
3439,2360,not-used,NULL,غير محدد
3440,2360,not-used,NULL,غير محدد
3441,2315,not-used,NULL,غير محدد
3442,2315,not-used,NULL,غير محدد
3444,2193,complete,8,ديني
3445,2193,complete,8,ديني
3447,1860,complete,7,مدني
3448,2312,complete,1,سكني
3449,2312,complete,1,سكني
3450,2312,not-used,NULL,غير محدد
3451,2265,complete,1,سكني
3452,2265,complete,1,سكني
3454,686,complete,1,سكني
3455,686,complete,1,سكني
3456,210,not-used,NULL,غير محدد
3457,210,not-used,NULL,غير محدد
3458,209,not-used,NULL,غير محدد
3459,209,not-used,NULL,غير محدد
3460,208,not-used,NULL,غير محدد
3461,208,not-used,NULL,غير محدد
3462,2252,not-used,NULL,غير محدد
3466,654,not-used,NULL,غير محدد
3467,654,not-used,NULL,غير محدد
3468,654,not-used,NULL,غير محدد
3469,654,not-used,NULL,غير محدد
3470,654,not-used,NULL,غير محدد
3471,654,not-used,NULL,غير محدد
3472,654,not-used,NULL,غير محدد
3473,2331,not-used,NULL,غير محدد
3474,2331,not-used,NULL,غير محدد
3475,2333,not-used,NULL,غير محدد
3476,2333,not-used,NULL,غير محدد
3477,2333,not-used,NULL,غير محدد
3478,2333,not-used,NULL,غير محدد
3479,2332,not-used,NULL,غير محدد
3480,2332,not-used,NULL,غير محدد
3481,2332,not-used,NULL,غير محدد
3482,2332,not-used,NULL,غير محدد
3483,2342,not-used,NULL,غير محدد
3484,2342,not-used,NULL,غير محدد
3485,2348,not-used,NULL,غير محدد
3486,2348,not-used,NULL,غير محدد
3487,2348,not-used,NULL,غير محدد
3488,2348,not-used,NULL,غير محدد
3489,2348,not-used,NULL,غير محدد
3490,2334,not-used,NULL,غير محدد
3491,2334,not-used,NULL,غير محدد
3492,2337,not-used,NULL,غير محدد
3493,2337,not-used,NULL,غير محدد
3494,2362,not-used,NULL,غير محدد
3495,2362,not-used,NULL,غير محدد
3496,1604,not-used,NULL,غير محدد
3497,1604,complete,1,سكني
3498,1604,complete,3,تجاري
3499,852,not-used,NULL,غير محدد
3500,852,not-used,NULL,غير محدد
3501,852,complete,1,سكني
3502,946,not-used,NULL,غير محدد
3503,946,not-used,NULL,غير محدد
3504,2340,not-used,NULL,غير محدد
3505,2340,not-used,NULL,غير محدد
3506,2340,not-used,NULL,غير محدد
3507,2340,not-used,NULL,غير محدد
3508,1114,complete,3,تجاري
3509,1114,complete,6,استخدامات اخرى
3510,1114,not-used,NULL,غير محدد
3511,1114,complete,1,سكني
3516,1156,complete,1,سكني
3517,1156,not-used,NULL,غير محدد
3518,1156,complete,1,سكني
3519,1156,not-used,NULL,غير محدد
3520,1362,not-used,NULL,غير محدد
3521,1362,not-used,NULL,غير محدد
3522,1209,complete,1,سكني
3523,1209,not-used,NULL,غير محدد
3524,1209,complete,1,سكني
3525,2363,complete,3,تجاري
3527,1017,complete,6,استخدامات اخرى
3528,1017,complete,3,تجاري
3529,1017,complete,3,تجاري
3530,1017,not-used,NULL,غير محدد
3531,1017,not-used,NULL,غير محدد
3532,1017,not-used,NULL,غير محدد
3533,1017,not-used,NULL,غير محدد
3534,1017,not-used,NULL,غير محدد
3535,1017,not-used,NULL,غير محدد
3536,2070,complete,6,استخدامات اخرى
3539,1921,not-used,NULL,غير محدد
3540,1921,complete,1,سكني
3541,1518,complete,6,استخدامات اخرى
3542,1521,not-used,NULL,غير محدد
3543,180,not-used,NULL,غير محدد
3544,1232,complete,1,سكني
3545,1232,complete,3,تجاري
3546,1232,complete,3,تجاري
3547,1232,not-used,NULL,غير محدد
3548,1232,complete,1,سكني
3549,1232,complete,1,سكني
3550,1232,complete,1,سكني
3551,1232,complete,1,سكني
3552,2367,not-used,NULL,غير محدد
3553,1367,complete,1,سكني
3554,1367,complete,1,سكني
3555,1367,complete,1,سكني
3556,228,not-used,NULL,غير محدد
3557,2366,not-used,NULL,غير محدد
3558,2366,complete,1,سكني
3559,2366,not-used,NULL,غير محدد
3560,2366,not-used,NULL,غير محدد
3561,2366,complete,1,سكني
3562,2366,not-used,NULL,غير محدد
3563,2074,complete,1,سكني
3564,2074,complete,1,سكني
3565,2074,complete,1,سكني
3566,2074,complete,1,سكني
3567,730,not-used,NULL,غير محدد
3568,1986,not-used,NULL,غير محدد
3569,1986,not-used,NULL,غير محدد
3570,1986,not-used,NULL,غير محدد
3571,762,not-used,NULL,غير محدد
3572,2014,not-used,NULL,غير محدد
3573,2014,not-used,NULL,غير محدد
3574,2011,not-used,NULL,غير محدد
3575,2011,not-used,NULL,غير محدد
3576,2011,not-used,NULL,غير محدد
3577,2328,not-used,NULL,غير محدد
3578,2328,not-used,NULL,غير محدد
3579,2320,not-used,NULL,غير محدد
3580,2320,not-used,NULL,غير محدد
3581,611,not-used,NULL,غير محدد
3582,611,not-used,NULL,غير محدد
3583,2022,not-used,NULL,غير محدد
3584,2022,not-used,NULL,غير محدد
3585,2022,not-used,NULL,غير محدد
3586,2022,not-used,NULL,غير محدد
3587,2022,not-used,NULL,غير محدد
3588,2214,not-used,NULL,غير محدد
3589,2214,not-used,NULL,غير محدد
3590,2214,not-used,NULL,غير محدد
3591,2015,not-used,NULL,غير محدد
3592,2015,not-used,NULL,غير محدد
3593,2215,not-used,NULL,غير محدد
3594,690,complete,1,سكني
3595,690,complete,6,استخدامات اخرى
3596,690,complete,1,سكني
3597,690,not-used,NULL,غير محدد
3598,1222,complete,6,استخدامات اخرى
3599,1222,complete,6,استخدامات اخرى
3600,1222,complete,6,استخدامات اخرى
3601,1222,complete,1,سكني
3602,1222,complete,1,سكني
3603,1222,not-used,NULL,غير محدد
3604,2133,not-used,NULL,غير محدد
3605,2133,not-used,NULL,غير محدد
3606,2133,not-used,NULL,غير محدد
3607,2133,not-used,NULL,غير محدد
3608,1014,not-used,NULL,غير محدد
3609,1014,not-used,NULL,غير محدد
3610,1014,complete,3,تجاري
3611,1014,complete,3,تجاري
3612,1014,complete,3,تجاري
3613,1014,complete,6,استخدامات اخرى
3614,1014,complete,1,سكني
3615,1014,complete,10,صحي
3616,1014,not-used,NULL,غير محدد
3617,1014,complete,1,سكني
3618,1014,complete,1,سكني
3619,1014,complete,1,سكني
3620,1014,complete,1,سكني
3621,1014,not-used,NULL,غير محدد
3622,2172,not-used,NULL,غير محدد
3623,2172,not-used,NULL,غير محدد
3624,2036,not-used,NULL,غير محدد
3625,2036,not-used,NULL,غير محدد
3626,2036,not-used,NULL,غير محدد
3627,2036,not-used,NULL,غير محدد
3628,2036,not-used,NULL,غير محدد
3629,181,complete,3,تجاري
3630,182,complete,6,استخدامات اخرى
3631,2370,complete,6,استخدامات اخرى
3632,2370,complete,6,استخدامات اخرى
3633,1094,complete,3,تجاري
3634,2033,not-used,NULL,غير محدد
3635,2033,not-used,NULL,غير محدد
3636,1094,complete,3,تجاري
3637,1094,complete,1,سكني
3638,966,complete,6,استخدامات اخرى
3639,966,not-used,NULL,غير محدد
3640,966,complete,6,استخدامات اخرى
3641,966,not-used,NULL,غير محدد
3642,2372,not-used,NULL,غير محدد
3643,183,complete,3,تجاري
3644,819,complete,1,سكني
3645,819,complete,1,سكني
3646,819,complete,1,سكني
3649,1152,complete,1,سكني
3650,1152,complete,1,سكني
3651,1152,not-used,NULL,غير محدد
3652,943,complete,1,سكني
3653,2373,complete,1,سكني
3654,187,complete,1,سكني
3655,187,complete,1,سكني
3656,2091,not-used,NULL,غير محدد
3657,2091,not-used,NULL,غير محدد
3658,2091,not-used,NULL,غير محدد
3659,190,not-used,NULL,غير محدد
3660,190,not-used,NULL,غير محدد
3661,2375,not-used,NULL,غير محدد
3662,1990,complete,1,سكني
3663,744,complete,1,سكني
3664,744,not-used,NULL,غير محدد
3665,1990,complete,1,سكني
3666,1990,complete,1,سكني
3667,1990,complete,1,سكني
3668,735,complete,1,سكني
3669,735,complete,1,سكني
3670,735,complete,1,سكني
3671,735,complete,1,سكني
3672,2377,not-used,NULL,غير محدد
3673,2379,not-used,NULL,غير محدد
3674,2379,not-used,NULL,غير محدد
3675,2301,not-used,NULL,غير محدد
3676,2301,complete,6,استخدامات اخرى
3677,2301,complete,1,سكني
3678,2301,complete,1,سكني
3679,2301,complete,1,سكني
3680,2376,complete,1,سكني
3681,2376,complete,1,سكني
3682,2376,complete,1,سكني
3683,2365,complete,1,سكني
3684,2365,not-used,NULL,غير محدد
3685,2365,not-used,NULL,غير محدد
3686,2365,complete,1,سكني
3690,1862,complete,10,صحي
3691,1862,complete,6,استخدامات اخرى
3692,1862,not-used,NULL,غير محدد
3693,2364,not-used,NULL,غير محدد
3694,2364,not-used,NULL,غير محدد
3695,2364,not-used,NULL,غير محدد
3696,2382,complete,6,استخدامات اخرى
3697,155,not-used,NULL,غير محدد
3698,155,complete,1,سكني
3699,155,complete,1,سكني
3700,155,not-used,NULL,غير محدد
3701,1925,not-used,NULL,غير محدد
3702,1925,not-used,NULL,غير محدد
3703,1925,not-used,NULL,غير محدد
3704,1925,not-used,NULL,غير محدد
3705,1925,not-used,NULL,غير محدد
3706,2152,complete,3,تجاري
3707,2116,not-used,NULL,غير محدد
3708,2350,not-used,NULL,غير محدد
3709,2345,complete,1,سكني
3710,2345,complete,1,سكني
3711,2345,complete,1,سكني
3712,2368,not-used,NULL,غير محدد
3713,1276,complete,1,سكني
3714,1276,complete,1,سكني
3715,2161,not-used,NULL,غير محدد
3716,2080,not-used,NULL,غير محدد
3717,2080,not-used,NULL,غير محدد
3718,244,not-used,NULL,غير محدد
3719,244,complete,3,تجاري
3720,1654,complete,3,تجاري
3722,2344,complete,1,سكني
3723,2344,complete,1,سكني
3724,1569,complete,1,سكني
3725,817,complete,1,سكني
3726,345,complete,1,سكني
3727,148,not-used,NULL,غير محدد
3728,148,complete,1,سكني
3729,151,complete,6,استخدامات اخرى
3730,152,not-used,NULL,غير محدد
3731,1092,complete,6,استخدامات اخرى
3732,1092,complete,6,استخدامات اخرى
3733,1092,complete,1,سكني
3734,2037,complete,1,سكني
3735,2037,not-used,NULL,غير محدد
3736,2037,not-used,NULL,غير محدد
3737,2037,not-used,NULL,غير محدد
3738,2037,not-used,NULL,غير محدد
3739,2037,not-used,NULL,غير محدد
3740,724,not-used,NULL,غير محدد
3741,2351,not-used,NULL,غير محدد
3742,2351,not-used,NULL,غير محدد
3743,2347,complete,1,سكني
3744,2347,complete,1,سكني
3745,2347,complete,6,استخدامات اخرى
3746,806,not-used,NULL,غير محدد
3747,806,not-used,NULL,غير محدد
3748,806,not-used,NULL,غير محدد
3749,806,not-used,NULL,غير محدد
3750,806,not-used,NULL,غير محدد
3751,806,not-used,NULL,غير محدد
3752,2305,not-used,NULL,غير محدد
3753,2304,not-used,NULL,غير محدد
3754,152,complete,1,سكني
3755,152,complete,1,سكني
3756,2193,complete,8,ديني
3757,2190,not-used,NULL,غير محدد
3758,1029,complete,1,سكني
3759,1029,complete,NULL,غير محدد
3760,1382,not-used,1,سكني
3761,2009,complete,1,سكني
3762,2009,complete,1,سكني
3763,2009,complete,1,سكني
3766,2330,not-used,NULL,غير محدد
3767,2330,complete,1,سكني
3768,2040,complete,1,سكني
3769,2040,complete,1,سكني
3770,2270,not-used,NULL,غير محدد
3771,2270,not-used,NULL,غير محدد
3772,2270,not-used,NULL,غير محدد
3773,2269,not-used,NULL,غير محدد
3774,2269,not-used,NULL,غير محدد
3775,2271,not-used,NULL,غير محدد
3776,2271,not-used,NULL,غير محدد
3777,2271,not-used,NULL,غير محدد
3778,2271,not-used,NULL,غير محدد
3779,2271,not-used,NULL,غير محدد
3780,2271,not-used,NULL,غير محدد
3781,2327,not-used,NULL,غير محدد
3782,2327,not-used,NULL,غير محدد
3783,2327,not-used,NULL,غير محدد
3784,2327,not-used,NULL,غير محدد
3785,2327,not-used,NULL,غير محدد
3786,2327,complete,1,سكني
3787,2262,not-used,NULL,غير محدد
3788,2263,not-used,NULL,غير محدد
3789,2268,not-used,NULL,غير محدد
3790,2355,not-used,NULL,غير محدد
3791,2355,not-used,NULL,غير محدد
3792,2353,not-used,NULL,غير محدد
3793,2353,not-used,NULL,غير محدد
3794,2353,not-used,NULL,غير محدد
3795,724,complete,1,سكني
3796,724,not-used,NULL,غير محدد
3797,2286,complete,1,سكني
3798,2286,complete,1,سكني
3799,2286,complete,1,سكني
3800,2393,not-used,NULL,غير محدد
3801,2393,not-used,NULL,غير محدد
3802,2336,not-used,NULL,غير محدد
3803,2336,not-used,NULL,غير محدد
3804,2336,not-used,NULL,غير محدد
3805,2339,not-used,NULL,غير محدد
3806,2341,not-used,NULL,غير محدد
3807,2341,not-used,NULL,غير محدد
3808,2341,not-used,NULL,غير محدد
3809,2338,not-used,NULL,غير محدد
3810,2001,complete,8,ديني
3811,2001,complete,8,ديني
3812,2001,complete,8,ديني
3813,2001,complete,8,ديني
3814,1539,not-used,NULL,غير محدد
3815,1539,complete,1,سكني
3816,1539,complete,1,سكني
3817,186,complete,6,استخدامات اخرى
3818,185,complete,6,استخدامات اخرى
3819,184,not-used,NULL,غير محدد
3820,2394,not-used,NULL,غير محدد
3821,2394,not-used,NULL,غير محدد
3822,330,complete,1,سكني
3823,2170,not-used,NULL,غير محدد
3824,2170,not-used,NULL,غير محدد
3825,315,complete,6,استخدامات اخرى
3826,2183,complete,3,تجاري
3827,2395,not-used,NULL,غير محدد
3828,800,complete,1,سكني
3829,800,not-used,NULL,غير محدد
3830,1574,complete,6,استخدامات اخرى
3831,2397,not-used,NULL,غير محدد
3832,1280,complete,1,سكني
3833,1028,complete,9,تعليمي
3834,1028,complete,9,تعليمي
3835,1028,complete,9,تعليمي
3836,1661,complete,9,تعليمي
3838,387,not-used,NULL,غير محدد
3839,1297,complete,9,تعليمي
3840,1715,not-used,NULL,غير محدد
3841,1715,not-used,NULL,غير محدد
3842,1715,complete,1,سكني
3843,1715,not-used,NULL,غير محدد
3844,1715,not-used,NULL,غير محدد
3845,1233,complete,9,تعليمي
3847,1307,complete,9,تعليمي
3850,1731,complete,6,استخدامات اخرى
3851,1350,complete,7,مدني
3852,1350,complete,7,مدني
3853,1381,not-used,NULL,غير محدد
3854,2191,not-used,NULL,غير محدد
3855,2008,complete,3,تجاري
3856,2008,complete,3,تجاري
3857,2008,not-used,NULL,غير محدد
3858,2008,complete,3,تجاري
3859,2385,not-used,NULL,غير محدد
3860,2385,not-used,NULL,غير محدد
3861,2385,not-used,NULL,غير محدد
3862,2035,not-used,NULL,غير محدد
3863,1313,not-used,NULL,غير محدد
3864,1313,not-used,NULL,غير محدد
3865,1313,complete,1,سكني
3866,2380,not-used,NULL,غير محدد
3867,2380,not-used,NULL,غير محدد
3868,2380,complete,1,سكني
3869,2402,not-used,NULL,غير محدد
3870,2404,not-used,NULL,غير محدد
3871,1134,complete,1,سكني
3872,1134,complete,6,استخدامات اخرى
3873,1134,complete,1,سكني
3874,1134,complete,6,استخدامات اخرى
3875,1134,not-used,NULL,غير محدد
3876,302,not-used,NULL,غير محدد
3878,953,not-used,NULL,غير محدد
3879,1554,not-used,NULL,غير محدد
3880,1554,not-used,NULL,غير محدد
3881,953,not-used,NULL,غير محدد
3883,1789,complete,3,تجاري
3884,2399,complete,9,تعليمي
3886,2398,complete,9,تعليمي
3889,2400,complete,9,تعليمي
3895,1182,not-used,NULL,غير محدد
3896,1182,not-used,NULL,غير محدد
3897,1182,complete,10,صحي
3898,16,complete,6,استخدامات اخرى
3899,1252,complete,1,سكني
3900,2416,complete,6,استخدامات اخرى
3901,1905,complete,10,صحي
3902,450,complete,1,سكني
3903,450,not-used,NULL,غير محدد
3904,450,not-used,NULL,غير محدد
3906,2205,complete,6,استخدامات اخرى
3907,1456,not-used,NULL,غير محدد
3908,1456,not-used,NULL,غير محدد
3909,1456,not-used,NULL,غير محدد
3910,1456,not-used,NULL,غير محدد
3911,1456,not-used,NULL,غير محدد
3912,1456,not-used,NULL,غير محدد
3913,1456,not-used,NULL,غير محدد
3914,109,complete,1,سكني
3915,109,not-used,NULL,غير محدد
3916,109,not-used,NULL,غير محدد
3917,2167,not-used,NULL,غير محدد
3918,1266,complete,1,سكني
3919,2140,not-used,NULL,غير محدد
3920,1008,not-used,NULL,غير محدد
3921,1008,not-used,NULL,غير محدد
3922,1008,complete,1,سكني
3923,1008,not-used,NULL,غير محدد
3924,2177,not-used,NULL,غير محدد
3925,95,complete,6,استخدامات اخرى
3926,2425,not-used,NULL,غير محدد
3927,2115,not-used,NULL,غير محدد
3928,2115,not-used,NULL,غير محدد
3930,2216,not-used,NULL,غير محدد
3931,2216,not-used,NULL,غير محدد
3932,2216,not-used,NULL,غير محدد
3933,2217,not-used,NULL,غير محدد
3934,2217,not-used,NULL,غير محدد
3935,2422,not-used,NULL,غير محدد
3936,2423,not-used,NULL,غير محدد
3937,2317,not-used,NULL,غير محدد
3938,2317,not-used,NULL,غير محدد
3939,2424,not-used,NULL,غير محدد
3940,2424,not-used,NULL,غير محدد
3941,2067,not-used,NULL,غير محدد
3942,2401,complete,10,صحي
3943,2426,complete,6,استخدامات اخرى
3944,2078,complete,5,سياحي
3945,2165,complete,3,تجاري
3946,2164,complete,3,تجاري
3947,947,not-used,NULL,غير محدد
3948,412,not-used,NULL,غير محدد
3949,412,not-used,NULL,غير محدد
3950,328,complete,3,تجاري
3951,325,complete,6,استخدامات اخرى
3952,2428,complete,3,تجاري
3953,2427,complete,10,صحي
3954,2429,complete,6,استخدامات اخرى
3955,329,complete,6,استخدامات اخرى
3956,782,complete,1,سكني
3957,782,complete,6,استخدامات اخرى
3958,782,complete,6,استخدامات اخرى
3959,782,not-used,NULL,غير محدد
3960,2068,complete,1,سكني
3961,2068,complete,1,سكني
3962,2068,not-used,NULL,غير محدد
3963,150,not-used,NULL,غير محدد
3964,150,not-used,NULL,غير محدد
3965,2431,complete,3,تجاري
3966,1755,not-used,NULL,غير محدد
3967,1755,complete,3,تجاري
3968,1753,complete,3,تجاري
3969,1753,complete,3,تجاري
3970,336,complete,3,تجاري
3971,905,not-used,NULL,غير محدد
3972,905,not-used,NULL,غير محدد
3973,905,complete,1,سكني
3974,2389,not-used,NULL,غير محدد
3975,2062,not-used,NULL,غير محدد
3976,2062,not-used,NULL,غير محدد
3977,691,not-used,NULL,غير محدد
3978,1365,complete,1,سكني
3979,2123,complete,1,سكني
3980,2123,not-used,NULL,غير محدد
3981,2123,complete,1,سكني
3982,1620,complete,1,سكني
3983,1620,not-used,NULL,غير محدد
3984,2432,not-used,NULL,غير محدد
3985,204,complete,1,سكني
3986,2127,complete,1,سكني
3987,2127,complete,1,سكني
3988,2127,complete,1,سكني
3989,1614,complete,1,سكني
3990,2408,not-used,NULL,غير محدد
3991,2409,not-used,1,سكني
3992,2409,complete,1,سكني
3993,2409,complete,1,سكني
3994,1575,not-used,NULL,غير محدد
3995,1575,complete,1,سكني
3996,2433,not-used,NULL,غير محدد
3997,691,not-used,NULL,غير محدد
3998,2359,complete,4,صناعي
3999,2359,complete,4,صناعي
4000,2419,not-used,NULL,غير محدد
4001,2420,not-used,NULL,غير محدد
4002,2420,not-used,NULL,غير محدد
4003,2421,not-used,NULL,غير محدد
4004,2421,not-used,NULL,غير محدد
4005,194,not-used,NULL,غير محدد
4006,2184,not-used,NULL,غير محدد
4007,2184,not-used,NULL,غير محدد
4008,2184,not-used,NULL,غير محدد
4009,193,not-used,NULL,غير محدد
4010,2185,not-used,NULL,غير محدد
4011,2414,not-used,NULL,غير محدد
4012,2414,not-used,NULL,غير محدد
4013,1611,complete,6,استخدامات اخرى
4014,1611,not-used,NULL,غير محدد
4015,1612,not-used,NULL,غير محدد
4016,1612,complete,3,تجاري
4017,1589,not-used,NULL,غير محدد
4018,2309,not-used,NULL,غير محدد
4019,2186,not-used,NULL,غير محدد
4020,1391,not-used,NULL,غير محدد
4021,2307,not-used,NULL,غير محدد
4022,2307,not-used,NULL,غير محدد
4023,2307,complete,1,سكني
4024,2130,not-used,NULL,غير محدد
4025,2130,complete,4,صناعي
4026,745,not-used,NULL,غير محدد
4027,745,not-used,NULL,غير محدد
4028,745,complete,1,سكني
4029,745,not-used,NULL,غير محدد
4030,2168,not-used,NULL,غير محدد
4031,2168,not-used,NULL,غير محدد
4032,322,complete,1,سكني
4033,322,not-used,NULL,غير محدد
4034,319,complete,1,سكني
4035,319,complete,1,سكني
4036,323,complete,1,سكني
4037,2434,complete,1,سكني
4038,2434,complete,1,سكني
4039,2437,not-used,NULL,غير محدد
4040,2437,not-used,NULL,غير محدد
4041,2436,complete,6,استخدامات اخرى
4042,2436,not-used,NULL,غير محدد
4043,322,complete,1,سكني
4044,2438,complete,6,استخدامات اخرى
4045,2439,not-used,NULL,غير محدد
4046,2169,not-used,NULL,غير محدد
4047,2169,not-used,NULL,غير محدد
4048,2169,not-used,NULL,غير محدد
4049,321,not-used,NULL,غير محدد
4050,321,not-used,NULL,غير محدد
4052,2019,not-used,NULL,غير محدد
4053,2019,not-used,NULL,غير محدد
4054,2019,not-used,NULL,غير محدد
4055,580,complete,1,سكني
4056,580,not-used,NULL,غير محدد
4057,580,not-used,NULL,غير محدد
4058,2021,not-used,NULL,غير محدد
4059,2021,not-used,NULL,غير محدد
4060,2021,not-used,NULL,غير محدد
4061,2443,not-used,NULL,غير محدد
4062,2442,not-used,NULL,غير محدد
4063,2441,not-used,NULL,غير محدد
4064,2441,not-used,NULL,غير محدد
4065,331,not-used,NULL,غير محدد
4066,342,complete,3,تجاري
4067,2129,not-used,NULL,غير محدد
4068,2158,not-used,NULL,غير محدد
4069,1110,not-used,NULL,غير محدد
4070,1110,complete,1,سكني
4071,1110,complete,1,سكني
4072,1143,complete,1,سكني
4073,1143,complete,1,سكني
4074,2444,not-used,NULL,غير محدد
4075,2407,complete,1,سكني
4076,1603,complete,1,سكني
4077,1603,complete,1,سكني
4078,892,not-used,NULL,غير محدد
4079,2445,in-progress,1,سكني
